epoch,step,min,max,mean,std
1,1000,-0.02022578753530979,0.02100389078259468,-0.00011516967788338661,0.007104896474629641
2,2000,-0.02556617185473442,0.04275156557559967,0.0012034195242449641,0.011835537850856781
3,3000,-0.034457795321941376,0.046124815940856934,0.0014507279265671968,0.01254289597272873
4,4000,-0.019321663305163383,0.05206708610057831,0.002802502829581499,0.011817852966487408
5,5000,-0.037199877202510834,0.05530300736427307,0.0026459028013050556,0.015333808958530426
6,6000,-0.03672363609075546,0.058054789900779724,0.002563565969467163,0.016916273161768913
7,7000,-0.06807985156774521,0.0944783091545105,0.00309157045558095,0.02559351734817028
8,8000,-0.07562825828790665,0.06988371908664703,0.001144252484664321,0.02108958177268505
9,9000,-0.09745313227176666,0.08115915209054947,-0.0004875506565440446,0.02757291868329048
10,10000,-0.09475582093000412,0.060857389122247696,-0.0029990961775183678,0.02284303307533264
