epoch,step,min,max,mean,std
1,1000,13.938780784606934,13.938780784606934,13.938780784606934,0.0
2,2000,10.464872360229492,10.464872360229492,10.464872360229492,0.0
3,3000,8.008615493774414,8.008615493774414,8.008615493774414,0.0
4,4000,6.196011066436768,6.196011066436768,6.196011066436768,0.0
5,5000,4.824084281921387,4.824084281921387,4.824084281921387,0.0
6,6000,3.7714462280273438,3.7714462280273438,3.7714462280273438,0.0
7,7000,2.9580416679382324,2.9580416679382324,2.9580416679382324,0.0
8,8000,2.3270483016967773,2.3270483016967773,2.3270483016967773,0.0
9,9000,1.835111141204834,1.835111141204834,1.835111141204834,0.0
10,10000,1.450035810470581,1.450035810470581,1.450035810470581,0.0
