epoch,step,min,max,mean,std
1,1000,-9865.625,-9865.625,-9865.625,0.0
2,2000,-19964.220703125,-19964.220703125,-19964.220703125,0.0
3,3000,-30083.09765625,-30083.09765625,-30083.09765625,0.0
4,4000,-40218.140625,-40218.140625,-40218.140625,0.0
5,5000,-50365.5078125,-50365.5078125,-50365.5078125,0.0
6,6000,-60528.3203125,-60528.3203125,-60528.3203125,0.0
7,7000,-70701.2265625,-70701.2265625,-70701.2265625,0.0
8,8000,-80882.90625,-80882.90625,-80882.90625,0.0
9,9000,-91079.890625,-91079.890625,-91079.890625,0.0
10,10000,-101287.859375,-101287.859375,-101287.859375,0.0
11,11000,-111506.578125,-111506.578125,-111506.578125,0.0
12,12000,-121734.1328125,-121734.1328125,-121734.1328125,0.0
13,13000,-131966.359375,-131966.359375,-131966.359375,0.0
14,14000,-142209.0625,-142209.0625,-142209.0625,0.0
15,15000,-152470.90625,-152470.90625,-152470.90625,0.0
