epoch,step,min,max,mean,std
1,1000,-0.0443134531378746,0.08085671067237854,0.008623973466455936,0.016143176704645157
2,2000,-0.040092796087265015,0.08343611657619476,0.012468002736568451,0.016850005835294724
3,3000,-0.05207964777946472,0.0521257221698761,-0.0033409250900149345,0.013650009408593178
4,4000,-0.08080223947763443,0.05201997235417366,-0.010606324300169945,0.01796717755496502
5,5000,-0.055012382566928864,0.01758512482047081,-0.007972309365868568,0.010908872820436954
6,6000,-0.07304592430591583,0.004551331512629986,-0.01850064843893051,0.013317832723259926
7,7000,-0.052289437502622604,0.046265266835689545,-0.004110854119062424,0.012903563678264618
8,8000,-0.10681566596031189,0.0011548344045877457,-0.023197833448648453,0.01817784458398819
9,9000,-0.05423524230718613,0.0073724230751395226,-0.015272137708961964,0.010102422907948494
10,10000,-0.045255571603775024,0.0037468038499355316,-0.014710155315697193,0.008943301625549793
11,11000,-0.06827320903539658,0.0,-0.018969565629959106,0.012288522906601429
12,12000,-0.05083896219730377,0.0023989761248230934,-0.014449618756771088,0.01003219187259674
13,13000,-0.06007377803325653,0.00017323018983006477,-0.019456198439002037,0.011812596581876278
14,14000,-0.09972517192363739,1.1536208432971762e-08,-0.02834424376487732,0.018839718773961067
15,15000,-0.0490010567009449,0.00579121895134449,-0.013474560342729092,0.010426756925880909
