epoch,step,min,max,mean,std
1,1000,-0.059857580810785294,0.044855836778879166,0.00035659782588481903,0.03880361095070839
2,2000,-0.11718618869781494,0.07508058100938797,-0.026711374521255493,0.0736616849899292
3,3000,-0.03351940959692001,0.07049409300088882,0.02550988830626011,0.039380330592393875
4,4000,0.01491975411772728,0.122470423579216,0.048979900777339935,0.04371647536754608
5,5000,-0.026447949931025505,0.09037097543478012,0.031462687999010086,0.05102352797985077
6,6000,-0.06738760322332382,0.033615291118621826,-0.011966479010879993,0.036128826439380646
7,7000,0.0013025087537243962,0.0620783194899559,0.024689365178346634,0.02532416768372059
8,8000,-0.05386115610599518,0.07036788761615753,0.010047098621726036,0.04716046527028084
9,9000,-0.21106095612049103,0.09672806411981583,-0.018628818914294243,0.11590053141117096
10,10000,-0.09990032017230988,0.06377990543842316,-0.006262121722102165,0.0593540295958519
11,11000,-0.10735952109098434,0.0729164183139801,-0.017019711434841156,0.0648186206817627
12,12000,-0.09695064276456833,0.056898001581430435,-0.010956989601254463,0.05968664586544037
13,13000,-0.056598883122205734,0.05529972165822983,-0.0025247186422348022,0.042556848376989365
14,14000,-0.028714315965771675,0.07270491123199463,0.025225667282938957,0.03636547923088074
15,15000,-0.05880085378885269,0.1046520546078682,0.022271540015935898,0.0773567259311676
