epoch,step,min,max,mean,std
1,1000,-0.25408440828323364,0.9541813135147095,0.02307969704270363,0.11117883771657944
2,2000,-0.3828608989715576,0.1977841705083847,-0.002587963128462434,0.04183425381779671
3,3000,-0.23167012631893158,0.22850759327411652,-0.0026446159463375807,0.021796057000756264
4,4000,-0.34160664677619934,0.033334869891405106,-0.0035153785720467567,0.021031241863965988
5,5000,-0.1447613537311554,0.1303531974554062,5.4890988394618034e-05,0.011831824667751789
6,6000,-0.26324814558029175,0.2880866527557373,0.001521937781944871,0.025155523791909218
7,7000,-0.21861203014850616,0.14445221424102783,-0.00035946338903158903,0.016484785825014114
8,8000,-0.6329509019851685,0.18825578689575195,-0.00512222945690155,0.036348242312669754
9,9000,-0.20654776692390442,0.12029421329498291,-0.0008218007860705256,0.01462060958147049
10,10000,-0.5607763528823853,0.511536717414856,0.0005444574053399265,0.03171270340681076
