epoch,step,min,max,mean,std
1,1000,-0.018616439774632454,0.05082964152097702,0.003770004492253065,0.02802092954516411
2,2000,-0.034667812287807465,0.04237397387623787,0.005242770537734032,0.02820439636707306
3,3000,-0.01499345526099205,0.07804132997989655,0.04041291028261185,0.03643445298075676
4,4000,-0.0033528709318488836,0.04023190587759018,0.015050058253109455,0.016012396663427353
5,5000,-0.01682197116315365,0.11092230677604675,0.03026585280895233,0.04818875715136528
6,6000,-0.07391180098056793,0.07214049994945526,0.010735609568655491,0.057005543261766434
7,7000,-0.0957142785191536,0.09957841783761978,0.012712196446955204,0.07250501215457916
8,8000,-0.04112286865711212,0.0683952197432518,0.008178990334272385,0.04791361466050148
9,9000,-0.07567864656448364,0.055141910910606384,-0.009233993478119373,0.04713912308216095
10,10000,-0.046083714812994,0.05137794837355614,-0.004300403408706188,0.035174477845430374
11,11000,-0.0410674624145031,0.08030705899000168,-0.007962962612509727,0.0511198528110981
12,12000,-0.0417431965470314,0.009467893280088902,-0.02195565216243267,0.02109844796359539
13,13000,-0.08728303760290146,-0.031460054218769073,-0.07180613279342651,0.023382630199193954
14,14000,-0.039210494607686996,0.11576409637928009,0.0339915007352829,0.06356968730688095
15,15000,0.01043025590479374,0.11875107884407043,0.0647071823477745,0.039858680218458176
