epoch,step,min,max,mean,std
1,1000,-0.3396628797054291,0.42177286744117737,8.321616769535467e-05,0.04225923493504524
2,2000,-1.1885738372802734,1.0627679824829102,-0.002027844311669469,0.13863126933574677
3,3000,-1.5318877696990967,1.0418713092803955,-0.003979302942752838,0.1492854803800583
4,4000,-3.2132110595703125,6.059718132019043,-0.0009036244009621441,0.3277938961982727
5,5000,-6.685448169708252,4.989177227020264,-0.010083360597491264,0.43743762373924255
6,6000,-3.6183319091796875,4.426949977874756,-0.006392903160303831,0.27871063351631165
7,7000,-2.086530923843384,4.4778642654418945,-0.0055152359418570995,0.1445794552564621
8,8000,-2.3274550437927246,1.5494157075881958,-0.009483319707214832,0.18754646182060242
9,9000,-2.8137218952178955,11.345647811889648,0.012012689374387264,0.36478379368782043
10,10000,-4.682478427886963,1.4668779373168945,-0.006145769264549017,0.19721350073814392
