epoch,step,min,max,mean,std
1,1000,-0.016896862536668777,0.008694961667060852,-0.003871580120176077,0.012496056966483593
2,2000,-0.0034043528139591217,0.0367569699883461,0.011531012132763863,0.0151114072650671
3,3000,0.007493006996810436,0.03717391937971115,0.02582600526511669,0.012210248038172722
4,4000,-0.030046438798308372,0.02438972517848015,0.007925950922071934,0.02208363637328148
5,5000,-0.003243854269385338,0.03652448207139969,0.019507000222802162,0.014352962374687195
6,6000,-0.008040782064199448,0.02552899345755577,0.003493469674140215,0.013056694529950619
7,7000,-0.006530677434056997,0.015474560670554638,0.002685906132683158,0.008067484013736248
8,8000,-0.020610949024558067,0.021392982453107834,-0.002430863445624709,0.015895457938313484
9,9000,-0.01867186650633812,0.009539064019918442,-0.002119501819834113,0.010773798450827599
10,10000,-0.003734593279659748,0.016611764207482338,0.003726263763383031,0.007856079377233982
