epoch,step,min,max,mean,std
1,1000,-10.76375675201416,-10.76375675201416,-10.76375675201416,0.0
2,2000,-10.355680465698242,-10.355680465698242,-10.355680465698242,0.0
3,3000,-9.774197578430176,-9.774197578430176,-9.774197578430176,0.0
4,4000,-8.95686149597168,-8.95686149597168,-8.95686149597168,0.0
5,5000,-8.271202087402344,-8.271202087402344,-8.271202087402344,0.0
6,6000,-7.600800514221191,-7.600800514221191,-7.600800514221191,0.0
7,7000,-6.976560592651367,-6.976560592651367,-6.976560592651367,0.0
8,8000,-6.402109146118164,-6.402109146118164,-6.402109146118164,0.0
9,9000,-5.73854398727417,-5.73854398727417,-5.73854398727417,0.0
10,10000,-5.270946502685547,-5.270946502685547,-5.270946502685547,0.0
