epoch,step,min,max,mean,std
1,1000,-5527.94189453125,-5527.94189453125,-5527.94189453125,0.0
2,2000,-13476.216796875,-13476.216796875,-13476.216796875,0.0
3,3000,-21494.833984375,-21494.833984375,-21494.833984375,0.0
4,4000,-29559.04296875,-29559.04296875,-29559.04296875,0.0
5,5000,-37648.140625,-37648.140625,-37648.140625,0.0
6,6000,-45744.953125,-45744.953125,-45744.953125,0.0
7,7000,-53846.94921875,-53846.94921875,-53846.94921875,0.0
8,8000,-61949.4140625,-61949.4140625,-61949.4140625,0.0
9,9000,-70049.6328125,-70049.6328125,-70049.6328125,0.0
10,10000,-78151.546875,-78151.546875,-78151.546875,0.0
