epoch,step,min,max,mean,std
1,1000,-9.82364559173584,-9.82364559173584,-9.82364559173584,0.0
2,2000,-8.76601791381836,-8.76601791381836,-8.76601791381836,0.0
3,3000,-8.372434616088867,-8.372434616088867,-8.372434616088867,0.0
4,4000,-7.69024133682251,-7.69024133682251,-7.69024133682251,0.0
5,5000,-7.180338382720947,-7.180338382720947,-7.180338382720947,0.0
6,6000,-6.4846510887146,-6.4846510887146,-6.4846510887146,0.0
7,7000,-6.069029808044434,-6.069029808044434,-6.069029808044434,0.0
8,8000,-5.434283256530762,-5.434283256530762,-5.434283256530762,0.0
9,9000,-4.932199001312256,-4.932199001312256,-4.932199001312256,0.0
10,10000,-4.7074198722839355,-4.7074198722839355,-4.7074198722839355,0.0
