epoch,step,min,max,mean,std
1,1000,-1.639665126800537,1.7197726964950562,0.007818443700671196,0.19433169066905975
2,2000,-1.6222344636917114,1.7389028072357178,0.002556284423917532,0.2379692643880844
3,3000,-0.9474089741706848,0.7583245635032654,0.0015973696717992425,0.12184952944517136
4,4000,-1.3644535541534424,1.4750573635101318,0.005085410550236702,0.19640183448791504
5,5000,-1.6670880317687988,2.0549614429473877,-0.0006210419815033674,0.20397022366523743
6,6000,-1.1379339694976807,1.1924796104431152,0.003966007847338915,0.18071947991847992
7,7000,-1.379812479019165,1.7061097621917725,0.0012903637252748013,0.20949465036392212
8,8000,-0.6877532005310059,0.5052480101585388,-0.002095842733979225,0.08110544830560684
9,9000,-1.0630888938903809,1.1873562335968018,0.00016020657494664192,0.13006116449832916
10,10000,-0.79579097032547,0.8711346983909607,-0.0013769441284239292,0.1269570291042328
