epoch,step,min,max,mean,std
1,1000,-0.5979383587837219,0.5265806317329407,-0.021529726684093475,0.15366309881210327
2,2000,-0.33026885986328125,0.5531244277954102,0.053911469876766205,0.09856776893138885
3,3000,-0.934585690498352,0.6234834790229797,-0.02351391315460205,0.15538999438285828
4,4000,-0.6480816006660461,0.5935984253883362,0.0026670414954423904,0.13502049446105957
5,5000,-0.645195722579956,0.3248284161090851,-0.03503474220633507,0.10770853608846664
6,6000,-0.6883547306060791,0.5423579812049866,-0.06300638616085052,0.1278037279844284
7,7000,-0.7342157959938049,0.6830719113349915,-0.03869779780507088,0.15734198689460754
8,8000,-0.5525726675987244,1.0970388650894165,0.04570147767663002,0.1730581521987915
9,9000,-0.22598861157894135,0.7824161648750305,0.07786878943443298,0.1406368911266327
10,10000,-0.7081536054611206,0.7759941220283508,0.039765700697898865,0.1584838181734085
11,11000,-0.6820146441459656,0.6043005585670471,-0.019944939762353897,0.14374910295009613
12,12000,-0.785578727722168,0.7424715161323547,-0.039081260561943054,0.17061620950698853
13,13000,-0.9061648845672607,1.0458461046218872,-0.025177303701639175,0.2022767812013626
14,14000,-0.26654481887817383,0.8892027735710144,0.05580056458711624,0.13273261487483978
15,15000,-0.7237022519111633,0.755271852016449,0.01865897700190544,0.13697566092014313
