epoch,step,min,max,mean,std
1,1000,-3.026846170425415,0.02760695293545723,-1.038726806640625,0.5998109579086304
2,2000,-2.856931447982788,0.0,-0.9300041198730469,0.522160530090332
3,3000,-4.767922401428223,3.1732886895952106e-07,-1.606130838394165,0.8964332938194275
4,4000,-3.5117385387420654,0.0,-1.2347171306610107,0.693699836730957
5,5000,-3.7586262226104736,0.0,-1.2704346179962158,0.7072095274925232
6,6000,-4.584223747253418,0.0,-1.5731173753738403,0.930452287197113
7,7000,-3.158757209777832,0.0,-1.1204168796539307,0.6522536873817444
8,8000,-3.193096399307251,0.0,-1.1312804222106934,0.6272715330123901
9,9000,-4.581659317016602,0.0,-1.4954113960266113,0.9127405881881714
10,10000,-2.1887056827545166,0.0,-0.8023262619972229,0.4329843521118164
11,11000,-2.231694459915161,0.0,-0.8097839951515198,0.43113973736763
12,12000,-3.510993480682373,0.0,-1.1134282350540161,0.6575219035148621
13,13000,-4.6461181640625,0.0,-1.5422979593276978,0.9396107196807861
14,14000,-1.6172744035720825,0.012337271124124527,-0.6034482717514038,0.32092079520225525
15,15000,-1.6398766040802002,6.292363006511759e-13,-0.6114296317100525,0.3288203179836273
