epoch,step,min,max,mean,std
1,1000,-0.010693728923797607,0.007163712754845619,-1.952551792783197e-05,0.00041944062104448676
2,2000,-0.007442714646458626,0.07480239123106003,8.222914766520262e-05,0.001790542621165514
3,3000,-0.004374394658952951,0.01474468782544136,1.1932484994758852e-05,0.0003207239496987313
4,4000,-0.010591895319521427,0.0062718465924263,6.944240794837242e-06,0.0002740228082984686
5,5000,-0.011125857941806316,0.005219754762947559,-1.7107720850617625e-05,0.00029041763627901673
6,6000,-0.004114554729312658,0.005399980582296848,1.754950517351972e-06,0.00014240978634916246
7,7000,-0.01832091249525547,0.003914035856723785,-1.0898529581027105e-05,0.0003725895658135414
8,8000,-0.004098332021385431,0.0032827986869961023,3.734828851520433e-06,0.00012334395432844758
9,9000,-0.008252836763858795,0.020250460132956505,9.825521374295931e-06,0.00033995570265688
10,10000,-0.0042176153510808945,0.006982726976275444,3.996046871179715e-06,0.00011735476437024772
11,11000,-0.004789130296558142,0.006280282512307167,3.1187113336272887e-07,0.00012841593706980348
12,12000,-0.0079090166836977,0.007376442663371563,3.617467427829979e-07,0.00014961991109885275
13,13000,-0.007293256465345621,0.0039581358432769775,-7.367607850028435e-06,0.00015278716455213726
14,14000,-0.025962848216295242,0.011271976865828037,-1.0984789696522057e-05,0.0004076510085724294
15,15000,-0.013098901137709618,0.0047173406928777695,-5.32952617504634e-06,0.00020243665494490415
