epoch,step,min,max,mean,std
1,1000,-9272.5751953125,-9272.5751953125,-9272.5751953125,0.0
2,2000,-18883.189453125,-18883.189453125,-18883.189453125,0.0
3,3000,-28491.2265625,-28491.2265625,-28491.2265625,0.0
4,4000,-38098.53125,-38098.53125,-38098.53125,0.0
5,5000,-47706.39453125,-47706.39453125,-47706.39453125,0.0
6,6000,-57313.15234375,-57313.15234375,-57313.15234375,0.0
7,7000,-66920.765625,-66920.765625,-66920.765625,0.0
8,8000,-76529.1953125,-76529.1953125,-76529.1953125,0.0
9,9000,-86139.3203125,-86139.3203125,-86139.3203125,0.0
10,10000,-95749.390625,-95749.390625,-95749.390625,0.0
11,11000,-105359.171875,-105359.171875,-105359.171875,0.0
12,12000,-114967.4921875,-114967.4921875,-114967.4921875,0.0
13,13000,-124577.3046875,-124577.3046875,-124577.3046875,0.0
14,14000,-134186.015625,-134186.015625,-134186.015625,0.0
15,15000,-143796.78125,-143796.78125,-143796.78125,0.0
