epoch,step,min,max,mean,std
1,1000,-72.60095977783203,-72.60095977783203,-72.60095977783203,0.0
2,2000,-67.68321228027344,-67.68321228027344,-67.68321228027344,0.0
3,3000,-61.798858642578125,-61.798858642578125,-61.798858642578125,0.0
4,4000,-58.021053314208984,-58.021053314208984,-58.021053314208984,0.0
5,5000,-52.09952926635742,-52.09952926635742,-52.09952926635742,0.0
6,6000,-50.26585388183594,-50.26585388183594,-50.26585388183594,0.0
7,7000,-45.237850189208984,-45.237850189208984,-45.237850189208984,0.0
8,8000,-41.606651306152344,-41.606651306152344,-41.606651306152344,0.0
9,9000,-37.774234771728516,-37.774234771728516,-37.774234771728516,0.0
10,10000,-34.50865936279297,-34.50865936279297,-34.50865936279297,0.0
