epoch,step,min,max,mean,std
1,1000,-4931.509765625,-4931.509765625,-4931.509765625,0.0
2,2000,-9788.162109375,-9788.162109375,-9788.162109375,0.0
3,3000,-14631.4794921875,-14631.4794921875,-14631.4794921875,0.0
4,4000,-19443.27734375,-19443.27734375,-19443.27734375,0.0
5,5000,-24186.400390625,-24186.400390625,-24186.400390625,0.0
6,6000,-28829.951171875,-28829.951171875,-28829.951171875,0.0
7,7000,-33369.94140625,-33369.94140625,-33369.94140625,0.0
8,8000,-37808.828125,-37808.828125,-37808.828125,0.0
9,9000,-42147.6015625,-42147.6015625,-42147.6015625,0.0
10,10000,-46419.16796875,-46419.16796875,-46419.16796875,0.0
