epoch,step,min,max,mean,std
1,1000,-0.05174577608704567,0.24082453548908234,0.0629577711224556,0.12133713811635971
2,2000,-0.17985044419765472,0.12320925295352936,-0.038296911865472794,0.10790535062551498
3,3000,-0.20168471336364746,0.059217266738414764,-0.07444776594638824,0.0930052250623703
4,4000,-0.12884943187236786,0.13938546180725098,-0.028106562793254852,0.10101836174726486
5,5000,-0.16102662682533264,0.14072838425636292,0.04115929454565048,0.11968903988599777
6,6000,-0.1332332193851471,0.11744867265224457,0.010651079937815666,0.09355282783508301
7,7000,-0.01687610149383545,0.05183015018701553,0.021614406257867813,0.02615342289209366
8,8000,-0.09467160701751709,0.1210336908698082,0.017639778554439545,0.08540599793195724
9,9000,-0.052552834153175354,0.11900068074464798,0.028987949714064598,0.07870200276374817
10,10000,-0.3281957507133484,0.03560764715075493,-0.06171203404664993,0.15394236147403717
